Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
03/12/2020 12:44:47.926,11184,TAI_400 @B73477,86220,F4FF0700EF03,-12,7,1007,
03/12/2020 12:44:47.974,11232,TAI_400 @B73477,86227,C8FF0100F703,-56,1,1015,
03/12/2020 12:44:48.023,11281,TAI_400 @B73477,86233,E8FFF4FFFC03,-24,-12,1020,
03/12/2020 12:44:48.071,11329,TAI_400 @B73477,86239,C9FF0300EC03,-55,3,1004,
03/12/2020 12:44:48.120,11378,TAI_400 @B73477,86245,ECFFEAFF0304,-20,-22,1027,
03/12/2020 12:44:48.169,11427,TAI_400 @B73477,86252,D6FF1000F203,-42,16,1010,
03/12/2020 12:44:48.218,11476,TAI_400 @B73477,86258,E0FFECFF0604,-32,-20,1030,
03/12/2020 12:44:48.266,11524,TAI_400 @B73477,86264,D2FF0900F003,-46,9,1008,
03/12/2020 12:44:48.315,11573,TAI_400 @B73477,86270,D2FFDDFFF303,-46,-35,1011,
03/12/2020 12:44:48.364,11622,TAI_400 @B73477,86277,DEFF1100F603,-34,17,1014,
03/12/2020 12:44:48.412,11670,TAI_400 @B73477,86283,C9FFE4FF0004,-55,-28,1024,
03/12/2020 12:44:48.461,11719,TAI_400 @B73477,86289,F5FF0A00F903,-11,10,1017,
03/12/2020 12:44:48.510,11768,TAI_400 @B73477,86295,CDFFECFFE903,-51,-20,1001,
03/12/2020 12:44:48.559,11817,TAI_400 @B73477,86302,F3FF0A00F803,-13,10,1016,
03/12/2020 12:44:48.705,11963,TAI_400 @B73477,86308,BBFFE5FFF103,-69,-27,1009,
03/12/2020 12:44:48.705,11963,TAI_400 @B73477,86314,DDFFFEFFFF03,-35,-2,1023,
03/12/2020 12:44:48.753,12011,TAI_400 @B73477,86320,CCFFF2FFEA03,-52,-14,1002,
03/12/2020 12:44:48.802,12060,TAI_400 @B73477,86327,F4FFFBFFED03,-12,-5,1005,
03/12/2020 12:44:48.852,12110,TAI_400 @B73477,86333,C6FF0200FE03,-58,2,1022,
03/12/2020 12:44:48.900,12158,TAI_400 @B73477,86339,E4FFF1FF0304,-28,-15,1027,
03/12/2020 12:44:48.949,12207,TAI_400 @B73477,86345,C3FFFEFFFD03,-61,-2,1021,
03/12/2020 12:44:48.998,12256,TAI_400 @B73477,86352,EAFFEFFF0804,-22,-17,1032,
03/12/2020 12:44:49.047,12305,TAI_400 @B73477,86358,D7FF1000E803,-41,16,1000,
03/12/2020 12:44:49.095,12353,TAI_400 @B73477,86364,D7FFE1FF0D04,-41,-31,1037,
03/12/2020 12:44:49.144,12402,TAI_400 @B73477,86370,D2FF0E00EF03,-46,14,1007,
03/12/2020 12:44:49.193,12451,TAI_400 @B73477,86377,CAFFE4FFF403,-54,-28,1012,
03/12/2020 12:44:49.242,12499,TAI_400 @B73477,86383,E5FF0E000504,-27,14,1029,
03/12/2020 12:44:49.291,12549,TAI_400 @B73477,86389,C8FFE9FFF303,-56,-23,1011,
03/12/2020 12:44:49.339,12597,TAI_400 @B73477,86395,E3FF0400F103,-29,4,1009,
03/12/2020 12:44:49.388,12646,TAI_400 @B73477,86402,C7FFEEFFEE03,-57,-18,1006,
03/12/2020 12:44:49.436,12694,TAI_400 @B73477,86408,F5FFF3FFFC03,-11,-13,1020,
03/12/2020 12:44:49.485,12743,TAI_400 @B73477,86414,CFFFEBFFF503,-49,-21,1013,
03/12/2020 12:44:49.534,12792,TAI_400 @B73477,86420,E5FF0500FD03,-27,5,1021,
03/12/2020 12:44:49.583,12841,TAI_400 @B73477,86427,CBFFF4FFEF03,-53,-12,1007,
03/12/2020 12:44:49.631,12889,TAI_400 @B73477,86433,E5FFFDFF0104,-27,-3,1025,
03/12/2020 12:44:49.680,12938,TAI_400 @B73477,86439,C1FFFFFFFB03,-63,-1,1019,
03/12/2020 12:44:49.729,12987,TAI_400 @B73477,86445,EAFFF3FF0D04,-22,-13,1037,
03/12/2020 12:44:49.827,13085,TAI_400 @B73477,86452,CFFFFBFFEF03,-49,-5,1007,
03/12/2020 12:44:49.876,13134,TAI_400 @B73477,86458,ECFFF2FF0604,-20,-14,1030,
03/12/2020 12:44:49.924,13182,TAI_400 @B73477,86464,D2FF0800EC03,-46,8,1004,
03/12/2020 12:44:49.972,13230,TAI_400 @B73477,86470,D3FFDDFF0604,-45,-35,1030,
03/12/2020 12:44:50.021,13279,TAI_400 @B73477,86477,D3FF0D00F403,-45,13,1012,
03/12/2020 12:44:50.070,13328,TAI_400 @B73477,86483,D8FFE3FFFC03,-40,-29,1020,
03/12/2020 12:44:50.119,13376,TAI_400 @B73477,86489,ECFF0900E403,-20,9,996,
